hgnc_symbol,uniprot_gn_id,uniprot_gn_symbol,go_id,namespace_1003,name_1006
CACNA1A,A0A1C7CYY9,CACNA1A,GO:0042995,cellular_component,cell projection
CACNA1A,A0A1C7CYY9,CACNA1A,GO:0046872,molecular_function,metal ion binding
CACNA1A,A0A1C7CYY9,CACNA1A,GO:0005515,molecular_function,protein binding
CACNA1A,A0A1C7CYY9,CACNA1A,GO:0005886,cellular_component,plasma membrane
CACNA1A,A0A1C7CYY9,CACNA1A,GO:0045202,cellular_component,synapse
CACNA1A,A0A1C7CYY9,CACNA1A,GO:0034220,biological_process,monoatomic ion transmembrane transport
CACNA1A,A0A1C7CYY9,CACNA1A,GO:0034702,cellular_component,ion channel complex
CACNA1A,A0A1C7CYY9,CACNA1A,GO:0005262,molecular_function,calcium channel activity
CACNA1A,A0A1C7CYY9,CACNA1A,GO:0006816,biological_process,calcium ion transport
CACNA1A,A0A1C7CYY9,CACNA1A,GO:0043025,cellular_component,neuronal cell body
CACNA1A,A0A1C7CYY9,CACNA1A,GO:0098703,biological_process,calcium ion import across plasma membrane
CACNA1A,A0A1C7CYY9,CACNA1A,GO:0019905,molecular_function,syntaxin binding
CACNA1A,A0A1C7CYY9,CACNA1A,GO:0001540,molecular_function,amyloid-beta binding
CACNA1A,A0A1C7CYY9,CACNA1A,GO:1904646,biological_process,cellular response to amyloid-beta
CACNA1A,A0A1C7CYY9,CACNA1A,GO:0008331,molecular_function,high voltage-gated calcium channel activity
CACNA1A,A0A1C7CYY9,CACNA1A,GO:0007268,biological_process,chemical synaptic transmission
CACNA1A,A0A1C7CYY9,CACNA1A,GO:0007204,biological_process,positive regulation of cytosolic calcium ion concentration
CACNA1A,A0A1C7CYY9,CACNA1A,GO:0050804,biological_process,modulation of chemical synaptic transmission
CACNA1A,A0A1C7CYY9,CACNA1A,GO:1904645,biological_process,response to amyloid-beta
CACNA1A,A0A1B0GUS3,CACNA1A,,,
CACNA1A,A0A1B0GUS3,CACNA1A,GO:0016020,cellular_component,membrane
CACNA1A,A0A1B0GUS3,CACNA1A,GO:0006811,biological_process,monoatomic ion transport
CACNA1A,A0A1B0GUS3,CACNA1A,GO:0055085,biological_process,transmembrane transport
CACNA1A,A0A1B0GUS3,CACNA1A,GO:0005245,molecular_function,voltage-gated calcium channel activity
CACNA1A,A0A1B0GUS3,CACNA1A,GO:0070588,biological_process,calcium ion transmembrane transport
CACNA1A,A0A1B0GUS3,CACNA1A,GO:0005891,cellular_component,voltage-gated calcium channel complex
CACNA1A,A0A1B0GUS3,CACNA1A,GO:0005216,molecular_function,monoatomic ion channel activity
CACNA1A,A0A1B0GUS3,CACNA1A,GO:0005634,cellular_component,nucleus
CACNA1A,A0A1B0GUS3,CACNA1A,GO:0005737,cellular_component,cytoplasm
CACNA1A,A0A1B0GUS3,CACNA1A,GO:0042995,cellular_component,cell projection
CACNA1A,A0A1B0GUS3,CACNA1A,GO:0046872,molecular_function,metal ion binding
CACNA1A,A0A1B0GUS3,CACNA1A,GO:0005515,molecular_function,protein binding
CACNA1A,A0A1B0GUS3,CACNA1A,GO:0005886,cellular_component,plasma membrane
CACNA1A,A0A1B0GUS3,CACNA1A,GO:0045202,cellular_component,synapse
CACNA1A,A0A1B0GUS3,CACNA1A,GO:0034220,biological_process,monoatomic ion transmembrane transport
CACNA1A,A0A1B0GUS3,CACNA1A,GO:0034702,cellular_component,ion channel complex
CACNA1A,A0A1B0GUS3,CACNA1A,GO:0005262,molecular_function,calcium channel activity
CACNA1A,A0A1B0GUS3,CACNA1A,GO:0006816,biological_process,calcium ion transport
CACNA1A,A0A1B0GUS3,CACNA1A,GO:0043025,cellular_component,neuronal cell body
CACNA1A,A0A1B0GUS3,CACNA1A,GO:0098703,biological_process,calcium ion import across plasma membrane
CACNA1A,A0A1B0GUS3,CACNA1A,GO:0019905,molecular_function,syntaxin binding
CACNA1A,A0A1B0GUS3,CACNA1A,GO:0001540,molecular_function,amyloid-beta binding
CACNA1A,A0A1B0GUS3,CACNA1A,GO:1904646,biological_process,cellular response to amyloid-beta
CACNA1A,A0A1B0GUS3,CACNA1A,GO:0008331,molecular_function,high voltage-gated calcium channel activity
CACNA1A,A0A1B0GUS3,CACNA1A,GO:0007268,biological_process,chemical synaptic transmission
CACNA1A,A0A1B0GUS3,CACNA1A,GO:0007204,biological_process,positive regulation of cytosolic calcium ion concentration
CACNA1A,A0A1B0GUS3,CACNA1A,GO:0050804,biological_process,modulation of chemical synaptic transmission
CACNA1A,A0A1B0GUS3,CACNA1A,GO:1904645,biological_process,response to amyloid-beta
CACNA1A,A0A1B0GTN7,CACNA1A,,,
CACNA1A,A0A1B0GTN7,CACNA1A,GO:0016020,cellular_component,membrane
CACNA1A,A0A1B0GTN7,CACNA1A,GO:0006811,biological_process,monoatomic ion transport
CACNA1A,A0A1B0GTN7,CACNA1A,GO:0055085,biological_process,transmembrane transport
CACNA1A,A0A1B0GTN7,CACNA1A,GO:0005245,molecular_function,voltage-gated calcium channel activity
CACNA1A,A0A1B0GTN7,CACNA1A,GO:0070588,biological_process,calcium ion transmembrane transport
CACNA1A,A0A1B0GTN7,CACNA1A,GO:0005891,cellular_component,voltage-gated calcium channel complex
CACNA1A,A0A1B0GTN7,CACNA1A,GO:0005216,molecular_function,monoatomic ion channel activity
CACNA1A,A0A1B0GTN7,CACNA1A,GO:0005634,cellular_component,nucleus
CACNA1A,A0A1B0GTN7,CACNA1A,GO:0005737,cellular_component,cytoplasm
CACNA1A,A0A1B0GTN7,CACNA1A,GO:0042995,cellular_component,cell projection
CACNA1A,A0A1B0GTN7,CACNA1A,GO:0046872,molecular_function,metal ion binding
CACNA1A,A0A1B0GTN7,CACNA1A,GO:0005515,molecular_function,protein binding
CACNA1A,A0A1B0GTN7,CACNA1A,GO:0005886,cellular_component,plasma membrane
CACNA1A,A0A1B0GTN7,CACNA1A,GO:0045202,cellular_component,synapse
CACNA1A,A0A1B0GTN7,CACNA1A,GO:0034220,biological_process,monoatomic ion transmembrane transport
CACNA1A,A0A1B0GTN7,CACNA1A,GO:0034702,cellular_component,ion channel complex
CACNA1A,A0A1B0GTN7,CACNA1A,GO:0005262,molecular_function,calcium channel activity
CACNA1A,A0A1B0GTN7,CACNA1A,GO:0006816,biological_process,calcium ion transport
CACNA1A,A0A1B0GTN7,CACNA1A,GO:0043025,cellular_component,neuronal cell body
CACNA1A,A0A1B0GTN7,CACNA1A,GO:0098703,biological_process,calcium ion import across plasma membrane
CACNA1A,A0A1B0GTN7,CACNA1A,GO:0019905,molecular_function,syntaxin binding
CACNA1A,A0A1B0GTN7,CACNA1A,GO:0001540,molecular_function,amyloid-beta binding
CACNA1A,A0A1B0GTN7,CACNA1A,GO:1904646,biological_process,cellular response to amyloid-beta
CACNA1A,A0A1B0GTN7,CACNA1A,GO:0008331,molecular_function,high voltage-gated calcium channel activity
CACNA1A,A0A1B0GTN7,CACNA1A,GO:0007268,biological_process,chemical synaptic transmission
CACNA1A,A0A1B0GTN7,CACNA1A,GO:0007204,biological_process,positive regulation of cytosolic calcium ion concentration
CACNA1A,A0A1B0GTN7,CACNA1A,GO:0050804,biological_process,modulation of chemical synaptic transmission
CACNA1A,A0A1B0GTN7,CACNA1A,GO:1904645,biological_process,response to amyloid-beta
CACNA1A,O00555,CACNA1A,,,
CACNA1A,O00555,CACNA1A,GO:0016020,cellular_component,membrane
CACNA1A,O00555,CACNA1A,GO:0006811,biological_process,monoatomic ion transport
CACNA1A,O00555,CACNA1A,GO:0055085,biological_process,transmembrane transport
CACNA1A,O00555,CACNA1A,GO:0005245,molecular_function,voltage-gated calcium channel activity
CACNA1A,O00555,CACNA1A,GO:0070588,biological_process,calcium ion transmembrane transport
CACNA1A,O00555,CACNA1A,GO:0005891,cellular_component,voltage-gated calcium channel complex
CACNA1A,O00555,CACNA1A,GO:0005216,molecular_function,monoatomic ion channel activity
CACNA1A,O00555,CACNA1A,GO:0005634,cellular_component,nucleus
CACNA1A,O00555,CACNA1A,GO:0005737,cellular_component,cytoplasm
CACNA1A,O00555,CACNA1A,GO:0042995,cellular_component,cell projection
CACNA1A,O00555,CACNA1A,GO:0046872,molecular_function,metal ion binding
CACNA1A,O00555,CACNA1A,GO:0005515,molecular_function,protein binding
CACNA1A,O00555,CACNA1A,GO:0005886,cellular_component,plasma membrane
CACNA1A,O00555,CACNA1A,GO:0045202,cellular_component,synapse
CACNA1A,O00555,CACNA1A,GO:0034220,biological_process,monoatomic ion transmembrane transport
CACNA1A,O00555,CACNA1A,GO:0034702,cellular_component,ion channel complex
CACNA1A,O00555,CACNA1A,GO:0005262,molecular_function,calcium channel activity
CACNA1A,O00555,CACNA1A,GO:0006816,biological_process,calcium ion transport
CACNA1A,O00555,CACNA1A,GO:0043025,cellular_component,neuronal cell body
CACNA1A,O00555,CACNA1A,GO:0098703,biological_process,calcium ion import across plasma membrane
CACNA1A,O00555,CACNA1A,GO:0019905,molecular_function,syntaxin binding
CACNA1A,O00555,CACNA1A,GO:0001540,molecular_function,amyloid-beta binding
CACNA1A,O00555,CACNA1A,GO:1904646,biological_process,cellular response to amyloid-beta
CACNA1A,O00555,CACNA1A,GO:0008331,molecular_function,high voltage-gated calcium channel activity
CACNA1A,O00555,CACNA1A,GO:0007268,biological_process,chemical synaptic transmission
CACNA1A,O00555,CACNA1A,GO:0007204,biological_process,positive regulation of cytosolic calcium ion concentration
CACNA1A,O00555,CACNA1A,GO:0050804,biological_process,modulation of chemical synaptic transmission
CACNA1A,O00555,CACNA1A,GO:1904645,biological_process,response to amyloid-beta
CACNA1A,A0A1B0GTG6,CACNA1A,,,
CACNA1A,A0A1B0GTG6,CACNA1A,GO:0016020,cellular_component,membrane
CACNA1A,A0A1B0GTG6,CACNA1A,GO:0006811,biological_process,monoatomic ion transport
CACNA1A,A0A1B0GTG6,CACNA1A,GO:0055085,biological_process,transmembrane transport
CACNA1A,A0A1B0GTG6,CACNA1A,GO:0005245,molecular_function,voltage-gated calcium channel activity
CACNA1A,A0A1B0GTG6,CACNA1A,GO:0070588,biological_process,calcium ion transmembrane transport
CACNA1A,A0A1B0GTG6,CACNA1A,GO:0005891,cellular_component,voltage-gated calcium channel complex
CACNA1A,A0A1B0GTG6,CACNA1A,GO:0005216,molecular_function,monoatomic ion channel activity
CACNA1A,A0A1B0GTG6,CACNA1A,GO:0005634,cellular_component,nucleus
CACNA1A,A0A1B0GTG6,CACNA1A,GO:0005737,cellular_component,cytoplasm
CACNA1A,A0A1B0GTG6,CACNA1A,GO:0042995,cellular_component,cell projection
CACNA1A,A0A1B0GTG6,CACNA1A,GO:0046872,molecular_function,metal ion binding
CACNA1A,A0A1B0GTG6,CACNA1A,GO:0005515,molecular_function,protein binding
CACNA1A,A0A1B0GTG6,CACNA1A,GO:0005886,cellular_component,plasma membrane
CACNA1A,A0A1B0GTG6,CACNA1A,GO:0045202,cellular_component,synapse
CACNA1A,A0A1B0GTG6,CACNA1A,GO:0034220,biological_process,monoatomic ion transmembrane transport
CACNA1A,A0A1B0GTG6,CACNA1A,GO:0034702,cellular_component,ion channel complex
CACNA1A,A0A1B0GTG6,CACNA1A,GO:0005262,molecular_function,calcium channel activity
CACNA1A,A0A1B0GTG6,CACNA1A,GO:0006816,biological_process,calcium ion transport
CACNA1A,A0A1B0GTG6,CACNA1A,GO:0043025,cellular_component,neuronal cell body
CACNA1A,A0A1B0GTG6,CACNA1A,GO:0098703,biological_process,calcium ion import across plasma membrane
CACNA1A,A0A1B0GTG6,CACNA1A,GO:0019905,molecular_function,syntaxin binding
CACNA1A,A0A1B0GTG6,CACNA1A,GO:0001540,molecular_function,amyloid-beta binding
CACNA1A,A0A1B0GTG6,CACNA1A,GO:1904646,biological_process,cellular response to amyloid-beta
CACNA1A,A0A1B0GTG6,CACNA1A,GO:0008331,molecular_function,high voltage-gated calcium channel activity
CACNA1A,A0A1B0GTG6,CACNA1A,GO:0007268,biological_process,chemical synaptic transmission
CACNA1A,A0A1B0GTG6,CACNA1A,GO:0007204,biological_process,positive regulation of cytosolic calcium ion concentration
CACNA1A,A0A1B0GTG6,CACNA1A,GO:0050804,biological_process,modulation of chemical synaptic transmission
CACNA1A,A0A1B0GTG6,CACNA1A,GO:1904645,biological_process,response to amyloid-beta
CACNA1A,A0A1B0GTI4,CACNA1A,,,
CACNA1A,A0A1B0GTI4,CACNA1A,GO:0016020,cellular_component,membrane
CACNA1A,A0A1B0GTI4,CACNA1A,GO:0006811,biological_process,monoatomic ion transport
CACNA1A,A0A1B0GTI4,CACNA1A,GO:0055085,biological_process,transmembrane transport
CACNA1A,A0A1B0GTI4,CACNA1A,GO:0005245,molecular_function,voltage-gated calcium channel activity
CACNA1A,A0A1B0GTI4,CACNA1A,GO:0070588,biological_process,calcium ion transmembrane transport
CACNA1A,A0A1B0GTI4,CACNA1A,GO:0005891,cellular_component,voltage-gated calcium channel complex
CACNA1A,A0A1B0GTI4,CACNA1A,GO:0005216,molecular_function,monoatomic ion channel activity
CACNA1A,A0A1B0GTI4,CACNA1A,GO:0005634,cellular_component,nucleus
CACNA1A,A0A1B0GTI4,CACNA1A,GO:0005737,cellular_component,cytoplasm
CACNA1A,A0A1B0GTI4,CACNA1A,GO:0042995,cellular_component,cell projection
CACNA1A,A0A1B0GTI4,CACNA1A,GO:0046872,molecular_function,metal ion binding
CACNA1A,A0A1B0GTI4,CACNA1A,GO:0005515,molecular_function,protein binding
CACNA1A,A0A1B0GTI4,CACNA1A,GO:0005886,cellular_component,plasma membrane
CACNA1A,A0A1B0GTI4,CACNA1A,GO:0045202,cellular_component,synapse
CACNA1A,A0A1B0GTI4,CACNA1A,GO:0034220,biological_process,monoatomic ion transmembrane transport
CACNA1A,A0A1B0GTI4,CACNA1A,GO:0034702,cellular_component,ion channel complex
CACNA1A,A0A1B0GTI4,CACNA1A,GO:0005262,molecular_function,calcium channel activity
CACNA1A,A0A1B0GTI4,CACNA1A,GO:0006816,biological_process,calcium ion transport
CACNA1A,A0A1B0GTI4,CACNA1A,GO:0043025,cellular_component,neuronal cell body
CACNA1A,A0A1B0GTI4,CACNA1A,GO:0098703,biological_process,calcium ion import across plasma membrane
CACNA1A,A0A1B0GTI4,CACNA1A,GO:0019905,molecular_function,syntaxin binding
CACNA1A,A0A1B0GTI4,CACNA1A,GO:0001540,molecular_function,amyloid-beta binding
CACNA1A,A0A1B0GTI4,CACNA1A,GO:1904646,biological_process,cellular response to amyloid-beta
CACNA1A,A0A1B0GTI4,CACNA1A,GO:0008331,molecular_function,high voltage-gated calcium channel activity
CACNA1A,A0A1B0GTI4,CACNA1A,GO:0007268,biological_process,chemical synaptic transmission
CACNA1A,A0A1B0GTI4,CACNA1A,GO:0007204,biological_process,positive regulation of cytosolic calcium ion concentration
CACNA1A,A0A1B0GTI4,CACNA1A,GO:0050804,biological_process,modulation of chemical synaptic transmission
CACNA1A,A0A1B0GTI4,CACNA1A,GO:1904645,biological_process,response to amyloid-beta
CACNA1A,A0A590UJK2,CACNA1A,,,
CACNA1A,A0A590UJK2,CACNA1A,GO:0016020,cellular_component,membrane
CACNA1A,A0A590UJK2,CACNA1A,GO:0006811,biological_process,monoatomic ion transport
CACNA1A,A0A590UJK2,CACNA1A,GO:0055085,biological_process,transmembrane transport
CACNA1A,A0A590UJK2,CACNA1A,GO:0005245,molecular_function,voltage-gated calcium channel activity
CACNA1A,A0A590UJK2,CACNA1A,GO:0070588,biological_process,calcium ion transmembrane transport
CACNA1A,A0A590UJK2,CACNA1A,GO:0005891,cellular_component,voltage-gated calcium channel complex
CACNA1A,A0A590UJK2,CACNA1A,GO:0005216,molecular_function,monoatomic ion channel activity
CACNA1A,A0A590UJK2,CACNA1A,GO:0005634,cellular_component,nucleus
CACNA1A,A0A590UJK2,CACNA1A,GO:0005737,cellular_component,cytoplasm
CACNA1A,A0A590UJK2,CACNA1A,GO:0042995,cellular_component,cell projection
CACNA1A,A0A590UJK2,CACNA1A,GO:0046872,molecular_function,metal ion binding
CACNA1A,A0A590UJK2,CACNA1A,GO:0005515,molecular_function,protein binding
CACNA1A,A0A590UJK2,CACNA1A,GO:0005886,cellular_component,plasma membrane
CACNA1A,A0A590UJK2,CACNA1A,GO:0045202,cellular_component,synapse
CACNA1A,A0A590UJK2,CACNA1A,GO:0034220,biological_process,monoatomic ion transmembrane transport
CACNA1A,A0A590UJK2,CACNA1A,GO:0034702,cellular_component,ion channel complex
CACNA1A,A0A590UJK2,CACNA1A,GO:0005262,molecular_function,calcium channel activity
CACNA1A,A0A590UJK2,CACNA1A,GO:0006816,biological_process,calcium ion transport
CACNA1A,A0A590UJK2,CACNA1A,GO:0043025,cellular_component,neuronal cell body
CACNA1A,A0A590UJK2,CACNA1A,GO:0098703,biological_process,calcium ion import across plasma membrane
CACNA1A,A0A590UJK2,CACNA1A,GO:0019905,molecular_function,syntaxin binding
CACNA1A,A0A590UJK2,CACNA1A,GO:0001540,molecular_function,amyloid-beta binding
CACNA1A,A0A590UJK2,CACNA1A,GO:1904646,biological_process,cellular response to amyloid-beta
CACNA1A,A0A590UJK2,CACNA1A,GO:0008331,molecular_function,high voltage-gated calcium channel activity
CACNA1A,A0A590UJK2,CACNA1A,GO:0007268,biological_process,chemical synaptic transmission
CACNA1A,A0A590UJK2,CACNA1A,GO:0007204,biological_process,positive regulation of cytosolic calcium ion concentration
CACNA1A,A0A590UJK2,CACNA1A,GO:0050804,biological_process,modulation of chemical synaptic transmission
CACNA1A,A0A590UJK2,CACNA1A,GO:1904645,biological_process,response to amyloid-beta
CACNA1A,A0A1B0GTW2,CACNA1A,,,
CACNA1A,A0A1B0GTW2,CACNA1A,GO:0016020,cellular_component,membrane
CACNA1A,A0A1B0GTW2,CACNA1A,GO:0006811,biological_process,monoatomic ion transport
CACNA1A,A0A1B0GTW2,CACNA1A,GO:0055085,biological_process,transmembrane transport
CACNA1A,A0A1B0GTW2,CACNA1A,GO:0005245,molecular_function,voltage-gated calcium channel activity
CACNA1A,A0A1B0GTW2,CACNA1A,GO:0070588,biological_process,calcium ion transmembrane transport
CACNA1A,A0A1B0GTW2,CACNA1A,GO:0005891,cellular_component,voltage-gated calcium channel complex
CACNA1A,A0A1B0GTW2,CACNA1A,GO:0005216,molecular_function,monoatomic ion channel activity
CACNA1A,A0A1B0GTW2,CACNA1A,GO:0005634,cellular_component,nucleus
CACNA1A,A0A1B0GTW2,CACNA1A,GO:0005737,cellular_component,cytoplasm
CACNA1A,A0A1B0GTW2,CACNA1A,GO:0042995,cellular_component,cell projection
CACNA1A,A0A1B0GTW2,CACNA1A,GO:0046872,molecular_function,metal ion binding
CACNA1A,A0A1B0GTW2,CACNA1A,GO:0005515,molecular_function,protein binding
CACNA1A,A0A1B0GTW2,CACNA1A,GO:0005886,cellular_component,plasma membrane
CACNA1A,A0A1B0GTW2,CACNA1A,GO:0045202,cellular_component,synapse
CACNA1A,A0A1B0GTW2,CACNA1A,GO:0034220,biological_process,monoatomic ion transmembrane transport
CACNA1A,A0A1B0GTW2,CACNA1A,GO:0034702,cellular_component,ion channel complex
CACNA1A,A0A1B0GTW2,CACNA1A,GO:0005262,molecular_function,calcium channel activity
CACNA1A,A0A1B0GTW2,CACNA1A,GO:0006816,biological_process,calcium ion transport
CACNA1A,A0A1B0GTW2,CACNA1A,GO:0043025,cellular_component,neuronal cell body
CACNA1A,A0A1B0GTW2,CACNA1A,GO:0098703,biological_process,calcium ion import across plasma membrane
CACNA1A,A0A1B0GTW2,CACNA1A,GO:0019905,molecular_function,syntaxin binding
CACNA1A,A0A1B0GTW2,CACNA1A,GO:0001540,molecular_function,amyloid-beta binding
CACNA1A,A0A1B0GTW2,CACNA1A,GO:1904646,biological_process,cellular response to amyloid-beta
CACNA1A,A0A1B0GTW2,CACNA1A,GO:0008331,molecular_function,high voltage-gated calcium channel activity
CACNA1A,A0A1B0GTW2,CACNA1A,GO:0007268,biological_process,chemical synaptic transmission
CACNA1A,A0A1B0GTW2,CACNA1A,GO:0007204,biological_process,positive regulation of cytosolic calcium ion concentration
CACNA1A,A0A1B0GTW2,CACNA1A,GO:0050804,biological_process,modulation of chemical synaptic transmission
CACNA1A,A0A1B0GTW2,CACNA1A,GO:1904645,biological_process,response to amyloid-beta
CACNA1A,A0A384DVW2,CACNA1A,,,
CACNA1A,A0A384DVW2,CACNA1A,GO:0016020,cellular_component,membrane
CACNA1A,A0A384DVW2,CACNA1A,GO:0006811,biological_process,monoatomic ion transport
CACNA1A,A0A384DVW2,CACNA1A,GO:0055085,biological_process,transmembrane transport
CACNA1A,A0A384DVW2,CACNA1A,GO:0005245,molecular_function,voltage-gated calcium channel activity
CACNA1A,A0A384DVW2,CACNA1A,GO:0070588,biological_process,calcium ion transmembrane transport
CACNA1A,A0A384DVW2,CACNA1A,GO:0005891,cellular_component,voltage-gated calcium channel complex
CACNA1A,A0A384DVW2,CACNA1A,GO:0005216,molecular_function,monoatomic ion channel activity
CACNA1A,A0A384DVW2,CACNA1A,GO:0005634,cellular_component,nucleus
CACNA1A,A0A384DVW2,CACNA1A,GO:0005737,cellular_component,cytoplasm
CACNA1A,A0A384DVW2,CACNA1A,GO:0042995,cellular_component,cell projection
CACNA1A,A0A384DVW2,CACNA1A,GO:0046872,molecular_function,metal ion binding
CACNA1A,A0A384DVW2,CACNA1A,GO:0005515,molecular_function,protein binding
CACNA1A,A0A384DVW2,CACNA1A,GO:0005886,cellular_component,plasma membrane
CACNA1A,A0A384DVW2,CACNA1A,GO:0045202,cellular_component,synapse
CACNA1A,A0A384DVW2,CACNA1A,GO:0034220,biological_process,monoatomic ion transmembrane transport
CACNA1A,A0A384DVW2,CACNA1A,GO:0034702,cellular_component,ion channel complex
CACNA1A,A0A384DVW2,CACNA1A,GO:0005262,molecular_function,calcium channel activity
CACNA1A,A0A384DVW2,CACNA1A,GO:0006816,biological_process,calcium ion transport
CACNA1A,A0A384DVW2,CACNA1A,GO:0043025,cellular_component,neuronal cell body
CACNA1A,A0A384DVW2,CACNA1A,GO:0098703,biological_process,calcium ion import across plasma membrane
CACNA1A,A0A384DVW2,CACNA1A,GO:0019905,molecular_function,syntaxin binding
CACNA1A,A0A384DVW2,CACNA1A,GO:0001540,molecular_function,amyloid-beta binding
CACNA1A,A0A384DVW2,CACNA1A,GO:1904646,biological_process,cellular response to amyloid-beta
CACNA1A,A0A384DVW2,CACNA1A,GO:0008331,molecular_function,high voltage-gated calcium channel activity
CACNA1A,A0A384DVW2,CACNA1A,GO:0007268,biological_process,chemical synaptic transmission
CACNA1A,A0A384DVW2,CACNA1A,GO:0007204,biological_process,positive regulation of cytosolic calcium ion concentration
CACNA1A,A0A384DVW2,CACNA1A,GO:0050804,biological_process,modulation of chemical synaptic transmission
CACNA1A,A0A384DVW2,CACNA1A,GO:1904645,biological_process,response to amyloid-beta
CACNA1A,B5TYJ1,CACNA1A,,,
CACNA1A,B5TYJ1,CACNA1A,GO:0016020,cellular_component,membrane
CACNA1A,B5TYJ1,CACNA1A,GO:0006811,biological_process,monoatomic ion transport
